ID	Data + units	Time
6	-0.015200, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.384860142s
6	-0.106400, 1.938000, 0.174800 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.388042608s
6	-0.190000, 1.938000, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.391225074s
6	-0.220400, 1.938000, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.394407540s
6	-0.174800, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.397590006s
6	-0.121600, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.400772472s
6	-0.129200, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.403954938s
6	-0.159600, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.407137404s
6	-0.182400, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.410319870s
6	-0.212800, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.413502336s
6	-0.167200, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.416684802s
6	-0.114000, 1.938000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.419867268s
6	-0.068400, 1.938000, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.423049734s
6	-0.136800, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.426232200s
6	-0.288800, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.429414666s
6	-0.425600, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.432597132s
6	-0.494000, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.435779598s
6	-0.425600, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.438962064s
6	-0.319200, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.442144530s
6	-0.250800, 1.938000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.445326996s
6	-0.273600, 1.938000, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.448509462s
6	-0.273600, 1.938000, 0.212800 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.451691928s
6	-0.235600, 1.938000, 0.190000 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.454874394s
6	-0.220400, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.458056860s
6	-0.243200, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.461239326s
6	-0.258400, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.464421792s
6	-0.190000, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.467604258s
6	-0.106400, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594795.470786724s
6	-0.053200, -0.007600, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.486748796s
6	-0.053200, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.492876286s
6	-0.083600, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.499003776s
6	-0.098800, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.505131266s
6	-0.098800, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.511258756s
6	-0.098800, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.517386246s
6	-0.190000, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.523513736s
6	-0.296400, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.529641226s
6	-0.349600, -0.007600, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.535768716s
6	-0.334400, -0.007600, 0.235600 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.541896206s
6	-0.349600, -0.007600, 0.380000 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.548023696s
6	-0.433200, -0.007600, 0.395200 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.554151186s
6	-0.471200, -0.007600, 0.319200 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.560278676s
6	-0.448400, -0.007600, 0.258400 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.566406166s
6	-0.349600, -0.007600, 0.190000 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.572533656s
6	-0.243200, -0.007600, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.578661146s
6	-0.182400, -0.007600, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.584788636s
6	-0.190000, 1.938000, -0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.590916126s
6	-0.212800, 1.938000, -0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.597043616s
6	-0.159600, 1.938000, -0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.603171106s
6	-0.068400, 1.938000, -0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.609298596s
6	-0.030400, 1.938000, -0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.615426086s
6	-0.060800, 1.938000, -0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.621553576s
6	-0.121600, 1.938000, -0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.627681066s
6	-0.235600, 1.938000, -0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.633808556s
6	-0.296400, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.639936046s
6	-0.258400, 1.938000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.646063536s
6	-0.159600, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.652191026s
6	-0.129200, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.658318516s
6	-0.136800, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.664446006s
6	-0.152000, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.670573496s
6	-0.136800, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.676700986s
6	-0.167200, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.682828476s
6	-0.182400, 1.938000, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.688955966s
6	-0.243200, 1.938000, 0.273600 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.695083456s
6	-0.304000, 1.938000, 0.304000 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.701210946s
6	-0.380000, 1.938000, 0.212800 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.707338436s
6	-0.395200, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.713465926s
6	-0.296400, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594796.719593416s
6	-0.167200, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.713691812s
6	-0.045600, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.716884558s
6	0.000000, 0.000000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.720077304s
6	0.045600, 0.000000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.723270050s
6	0.045600, 0.000000, -0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.726462796s
6	0.007600, 0.000000, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.729655542s
6	-0.091200, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.732848288s
6	-0.174800, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.736041034s
6	-0.235600, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.739233780s
6	-0.250800, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.742426526s
6	-0.266000, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.745619272s
6	-0.288800, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.748812018s
6	-0.334400, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.752004764s
6	-0.349600, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.755197510s
6	-0.334400, 1.938000, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.758390256s
6	-0.273600, 1.938000, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.761583002s
6	-0.212800, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.764775748s
6	-0.144400, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.767968494s
6	-0.121600, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.771161240s
6	-0.136800, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.774353986s
6	-0.205200, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.777546732s
6	-0.266000, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.780739478s
6	-0.311600, 1.938000, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.783932224s
6	-0.288800, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.787124970s
6	-0.190000, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.790317716s
6	-0.030400, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.793510462s
6	0.098800, 0.000000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.796703208s
6	0.136800, 0.000000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.799895954s
6	0.076000, 0.000000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.803088700s
6	-0.015200, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.806281446s
6	-0.030400, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.809474192s
6	-0.015200, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.812666938s
6	-0.015200, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.815859684s
6	-0.076000, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.819052430s
6	-0.174800, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.822245176s
6	-0.281200, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.825437922s
6	-0.342000, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.828630668s
6	-0.349600, 1.938000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.831823414s
6	-0.288800, 1.938000, 0.174800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.835016160s
6	-0.212800, 1.938000, 0.197600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.838208906s
6	-0.174800, 1.938000, 0.190000 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.841401652s
6	-0.205200, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.844594398s
6	-0.311600, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.847787144s
6	-0.387600, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.850979890s
6	-0.387600, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.854172636s
6	-0.296400, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.857365382s
6	-0.159600, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.860558128s
6	-0.076000, -0.007600, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.863750874s
6	-0.015200, 1.938000, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.866943620s
6	0.030400, 0.000000, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.870136366s
6	0.091200, -1.945600, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.873329112s
6	0.091200, -1.945600, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.876521858s
6	0.022800, -1.945600, 0.197600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.879714604s
6	-0.106400, 1.938000, 0.212800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.882907350s
6	-0.197600, 1.938000, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.886100096s
6	-0.220400, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.889292842s
6	-0.182400, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.892485588s
6	-0.129200, 1.938000, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.895678334s
6	-0.098800, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.898871080s
6	-0.076000, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.902063826s
6	-0.060800, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.905256572s
6	-0.045600, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.908449318s
6	-0.114000, -0.007600, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.911642064s
6	-0.190000, -0.007600, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.914834810s
6	-0.243200, -0.007600, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.918027556s
6	-0.250800, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.921220302s
6	-0.273600, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.924413048s
6	-0.281200, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.927605794s
6	-0.250800, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.930798540s
6	-0.197600, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.933991286s
6	-0.205200, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.937184032s
6	-0.266000, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594797.940376778s
6	-0.304000, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594798.955485332s
6	-0.273600, 1.938000, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594798.961460606s
6	-0.220400, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594798.967435880s
6	-0.205200, 1.938000, -0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594798.973411154s
6	-0.212800, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594798.979386428s
6	-0.212800, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594798.985361702s
6	-0.159600, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594798.991336976s
6	-0.076000, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594798.997312250s
6	0.022800, 0.000000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.003287524s
6	0.060800, 0.000000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.009262798s
6	0.053200, 0.000000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.015238072s
6	-0.022800, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.021213346s
6	-0.091200, -0.007600, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.027188620s
6	-0.121600, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.033163894s
6	-0.114000, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.039139168s
6	-0.045600, 1.938000, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.045114442s
6	0.015200, 0.000000, 0.190000 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.051089716s
6	0.068400, -1.945600, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.057064990s
6	0.045600, -1.945600, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.063040264s
6	0.007600, -1.945600, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.069015538s
6	-0.030400, -0.007600, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.074990812s
6	-0.053200, -0.007600, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.080966086s
6	-0.068400, -0.007600, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.086941360s
6	-0.076000, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.092916634s
6	-0.068400, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.098891908s
6	-0.053200, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.104867182s
6	-0.083600, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.110842456s
6	-0.174800, 1.938000, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.116817730s
6	-0.243200, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.122793004s
6	-0.243200, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.128768278s
6	-0.144400, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.134743552s
6	-0.060800, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.140718826s
6	-0.030400, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.146694100s
6	-0.114000, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.152669374s
6	-0.220400, 1.938000, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.158644648s
6	-0.258400, -0.007600, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.164619922s
6	-0.212800, 1.938000, -0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.170595196s
6	-0.159600, 1.938000, -0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.176570470s
6	-0.182400, 1.938000, -0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.182545744s
6	-0.220400, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594799.188521018s
6	-0.159600, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.175529200s
6	-0.022800, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.178625352s
6	0.106400, -1.945600, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.181721504s
6	0.083600, -1.945600, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.184817656s
6	-0.038000, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.187913808s
6	-0.182400, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.191009960s
6	-0.235600, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.194106112s
6	-0.235600, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.197202264s
6	-0.197600, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.200298416s
6	-0.114000, -0.007600, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.203394568s
6	0.015200, -1.945600, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.206490720s
6	0.083600, -1.945600, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.209586872s
6	0.053200, -1.945600, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.212683024s
6	-0.083600, 1.938000, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.215779176s
6	-0.220400, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.218875328s
6	-0.311600, 1.938000, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.221971480s
6	-0.319200, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.225067632s
6	-0.235600, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.228163784s
6	-0.091200, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.231259936s
6	0.038000, 0.000000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.234356088s
6	0.121600, 0.000000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.237452240s
6	0.114000, 0.000000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.240548392s
6	-0.007600, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.243644544s
6	-0.144400, -0.007600, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.246740696s
6	-0.197600, -0.007600, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.249836848s
6	-0.190000, -0.007600, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.252933000s
6	-0.228000, -0.007600, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.256029152s
6	-0.311600, -0.007600, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.259125304s
6	-0.342000, -0.007600, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.262221456s
6	-0.258400, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.265317608s
6	-0.144400, 1.938000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.268413760s
6	-0.038000, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.271509912s
6	0.007600, 0.000000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.274606064s
6	0.007600, -1.945600, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.277702216s
6	-0.038000, -0.007600, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.280798368s
6	-0.083600, 1.938000, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.283894520s
6	-0.174800, 1.938000, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.286990672s
6	-0.273600, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.290086824s
6	-0.319200, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.293182976s
6	-0.266000, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.296279128s
6	-0.190000, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.299375280s
6	-0.174800, -0.007600, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.302471432s
6	-0.281200, -0.007600, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.305567584s
6	-0.410400, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.308663736s
6	-0.501600, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.311759888s
6	-0.471200, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.314856040s
6	-0.410400, 1.938000, -0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.317952192s
6	-0.304000, 1.938000, -0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.321048344s
6	-0.212800, 1.938000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.324144496s
6	-0.159600, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.327240648s
6	-0.174800, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.330336800s
6	-0.212800, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.333432952s
6	-0.212800, 1.938000, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.336529104s
6	-0.190000, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.339625256s
6	-0.167200, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.342721408s
6	-0.152000, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.345817560s
6	-0.182400, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.348913712s
6	-0.250800, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.352009864s
6	-0.296400, -0.007600, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.355106016s
6	-0.304000, -0.007600, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.358202168s
6	-0.296400, -0.007600, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.361298320s
6	-0.311600, -0.007600, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.364394472s
6	-0.304000, -0.007600, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.367490624s
6	-0.228000, -0.007600, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.370586776s
6	-0.159600, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.373682928s
6	-0.106400, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.376779080s
6	-0.106400, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.379875232s
6	-0.114000, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.382971384s
6	-0.152000, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.386067536s
6	-0.235600, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.389163688s
6	-0.319200, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.392259840s
6	-0.349600, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594800.395355992s
6	-0.296400, 1.938000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594801.428701204s
6	-0.205200, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594801.434951646s
6	-0.144400, 1.938000, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594801.441202088s
6	-0.129200, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594801.447452530s
6	-0.106400, 1.938000, 0.197600 X deg/s, Y deg/s, Z deg/s	At T: 1540594801.453702972s
6	-0.083600, 1.938000, 0.205200 X deg/s, Y deg/s, Z deg/s	At T: 1540594801.459953414s
6	-0.106400, 1.938000, 0.174800 X deg/s, Y deg/s, Z deg/s	At T: 1540594801.466203856s
6	-0.228000, 1.938000, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540594801.472454298s
