ID	Data + units	Time
7	-0.046800, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594779.704188162s
7	-0.042900, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594779.713710760s
7	-0.042900, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540594779.723233358s
7	-0.037050, 0.039000, 0.994500 X G, Y G, Z G	At T: 1540594780.756019038s
7	-0.042900, 0.046800, 0.984750 X G, Y G, Z G	At T: 1540594780.766472159s
7	-0.039000, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540594780.776925280s
7	-0.040950, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594780.787378401s
7	-0.040950, 0.042900, 0.967200 X G, Y G, Z G	At T: 1540594780.797831522s
7	-0.042900, 0.040950, 0.980850 X G, Y G, Z G	At T: 1540594780.808284643s
7	-0.039000, 0.042900, 0.998400 X G, Y G, Z G	At T: 1540594780.818737764s
7	-0.042900, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594780.829190885s
7	-0.040950, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594780.839644006s
7	-0.042900, 0.042900, 0.996450 X G, Y G, Z G	At T: 1540594780.850097127s
7	-0.042900, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594780.860550248s
7	-0.046800, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594780.871003369s
7	-0.035100, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540594780.881456490s
7	-0.040950, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594780.891909611s
7	-0.042900, 0.042900, 0.978900 X G, Y G, Z G	At T: 1540594780.902362732s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594780.912815853s
7	-0.042900, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594780.923268974s
7	-0.039000, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594780.933722095s
7	-0.040950, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594780.944175216s
7	-0.044850, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594780.954628337s
7	-0.040950, 0.037050, 0.988650 X G, Y G, Z G	At T: 1540594780.965081458s
7	-0.037050, 0.039000, 0.990600 X G, Y G, Z G	At T: 1540594780.975534579s
7	-0.040950, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594780.985987700s
7	-0.042900, 0.042900, 0.978900 X G, Y G, Z G	At T: 1540594780.996440821s
7	-0.039000, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594781.981728580s
7	-0.039000, 0.039000, 0.990600 X G, Y G, Z G	At T: 1540594781.991175086s
7	-0.044850, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594782.000621592s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594782.010068098s
7	-0.042900, 0.042900, 0.996450 X G, Y G, Z G	At T: 1540594782.019514604s
7	-0.042900, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594782.028961110s
7	-0.042900, 0.035100, 0.988650 X G, Y G, Z G	At T: 1540594782.038407616s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594782.047854122s
7	-0.039000, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594782.057300628s
7	-0.040950, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540594782.066747134s
7	-0.042900, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594782.076193640s
7	-0.040950, 0.035100, 0.988650 X G, Y G, Z G	At T: 1540594782.085640146s
7	-0.044850, 0.037050, 0.986700 X G, Y G, Z G	At T: 1540594782.095086652s
7	-0.046800, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594782.104533158s
7	-0.044850, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594782.113979664s
7	-0.039000, 0.039000, 0.988650 X G, Y G, Z G	At T: 1540594782.123426170s
7	-0.037050, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594782.132872676s
7	-0.042900, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540594782.142319182s
7	-0.040950, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540594782.151765688s
7	-0.040950, 0.044850, 0.984750 X G, Y G, Z G	At T: 1540594782.161212194s
7	-0.040950, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594782.170658700s
7	-0.039000, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594782.180105206s
7	-0.039000, 0.037050, 0.980850 X G, Y G, Z G	At T: 1540594782.189551712s
7	-0.044850, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540594782.198998218s
7	-0.039000, 0.039000, 0.988650 X G, Y G, Z G	At T: 1540594783.219589757s
7	-0.046800, 0.046800, 0.994500 X G, Y G, Z G	At T: 1540594783.229482064s
7	-0.039000, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594783.239374371s
7	-0.042900, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594783.249266678s
7	-0.039000, 0.040950, 0.978900 X G, Y G, Z G	At T: 1540594783.259158985s
7	-0.042900, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594783.269051292s
7	-0.042900, 0.042900, 0.998400 X G, Y G, Z G	At T: 1540594783.278943599s
7	-0.040950, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540594783.288835906s
7	-0.039000, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540594783.298728213s
7	-0.044850, 0.039000, 0.994500 X G, Y G, Z G	At T: 1540594783.308620520s
7	-0.040950, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594783.318512827s
7	-0.044850, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594783.328405134s
7	-0.044850, 0.046800, 0.982800 X G, Y G, Z G	At T: 1540594783.338297441s
7	-0.042900, 0.044850, 0.996450 X G, Y G, Z G	At T: 1540594783.348189748s
7	-0.040950, 0.039000, 0.990600 X G, Y G, Z G	At T: 1540594783.358082055s
7	-0.044850, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594783.367974362s
7	-0.048750, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594783.377866669s
7	-0.040950, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594783.387758976s
7	-0.039000, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594783.397651283s
7	-0.040950, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594783.407543590s
7	-0.042900, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594783.417435897s
7	-0.040950, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594783.427328204s
7	-0.044850, 0.044850, 0.984750 X G, Y G, Z G	At T: 1540594783.437220511s
7	-0.039000, 0.035100, 0.973050 X G, Y G, Z G	At T: 1540594783.447112818s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594784.450039638s
7	-0.044850, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594784.459653325s
7	-0.044850, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594784.469267012s
7	-0.044850, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594784.478880699s
7	-0.040950, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594784.488494386s
7	-0.040950, 0.046800, 0.992550 X G, Y G, Z G	At T: 1540594784.498108073s
7	-0.040950, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594784.507721760s
7	-0.040950, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540594784.517335447s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594784.526949134s
7	-0.044850, 0.046800, 0.984750 X G, Y G, Z G	At T: 1540594784.536562821s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594784.546176508s
7	-0.048750, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594784.555790195s
7	-0.046800, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594784.565403882s
7	-0.042900, 0.040950, 0.996450 X G, Y G, Z G	At T: 1540594784.575017569s
7	-0.046800, 0.039000, 0.994500 X G, Y G, Z G	At T: 1540594784.584631256s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594784.594244943s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594784.603858630s
7	-0.042900, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594784.613472317s
7	-0.040950, 0.037050, 0.963300 X G, Y G, Z G	At T: 1540594784.623086004s
7	-0.040950, 0.042900, 0.980850 X G, Y G, Z G	At T: 1540594784.632699691s
7	-0.040950, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594784.642313378s
7	-0.040950, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540594784.651927065s
7	-0.042900, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594784.661540752s
7	-0.040950, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594784.671154439s
7	-0.046800, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594785.700760241s
7	-0.042900, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540594785.711173612s
7	-0.039000, 0.037050, 0.978900 X G, Y G, Z G	At T: 1540594785.721586983s
7	-0.039000, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594785.732000354s
7	-0.042900, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540594785.742413725s
7	-0.044850, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594785.752827096s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594785.763240467s
7	-0.044850, 0.039000, 0.984750 X G, Y G, Z G	At T: 1540594785.773653838s
7	-0.039000, 0.046800, 0.990600 X G, Y G, Z G	At T: 1540594785.784067209s
7	-0.042900, 0.037050, 0.994500 X G, Y G, Z G	At T: 1540594785.794480580s
7	-0.027300, 0.046800, 0.988650 X G, Y G, Z G	At T: 1540594785.804893951s
7	-0.046800, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540594785.815307322s
7	-0.039000, 0.046800, 0.982800 X G, Y G, Z G	At T: 1540594785.825720693s
7	-0.048750, 0.040950, 0.969150 X G, Y G, Z G	At T: 1540594785.836134064s
7	-0.039000, 0.039000, 0.988650 X G, Y G, Z G	At T: 1540594785.846547435s
7	-0.044850, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594785.856960806s
7	-0.039000, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540594785.867374177s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594785.877787548s
7	-0.037050, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594785.888200919s
7	-0.037050, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594785.898614290s
7	-0.074100, 0.046800, 0.988650 X G, Y G, Z G	At T: 1540594785.909027661s
7	-0.031200, 0.033150, 0.994500 X G, Y G, Z G	At T: 1540594785.919441032s
7	-0.050700, 0.062400, 0.973050 X G, Y G, Z G	At T: 1540594785.929854403s
7	-0.046800, 0.046800, 0.982800 X G, Y G, Z G	At T: 1540594785.940267774s
7	-0.039000, 0.042900, 0.998400 X G, Y G, Z G	At T: 1540594786.921671263s
7	-0.040950, 0.042900, 1.002300 X G, Y G, Z G	At T: 1540594786.930924238s
7	-0.042900, 0.044850, 1.019850 X G, Y G, Z G	At T: 1540594786.940177213s
7	-0.040950, 0.042900, 0.967200 X G, Y G, Z G	At T: 1540594786.949430188s
7	-0.029250, 0.035100, 0.998400 X G, Y G, Z G	At T: 1540594786.958683163s
7	-0.042900, 0.046800, 0.982800 X G, Y G, Z G	At T: 1540594786.967936138s
7	-0.042900, 0.044850, 0.996450 X G, Y G, Z G	At T: 1540594786.977189113s
7	-0.037050, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594786.986442088s
7	-0.042900, 0.040950, 0.967200 X G, Y G, Z G	At T: 1540594786.995695063s
7	-0.040950, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540594787.004948038s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594787.014201013s
7	-0.044850, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594787.023453988s
7	-0.044850, 0.039000, 0.990600 X G, Y G, Z G	At T: 1540594787.032706963s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594787.041959938s
7	-0.039000, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594787.051212913s
7	-0.044850, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594787.060465888s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594787.069718863s
7	-0.044850, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594787.078971838s
7	-0.042900, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594787.088224813s
7	-0.040950, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594787.097477788s
7	-0.040950, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594787.106730763s
7	-0.048750, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540594787.115983738s
7	-0.044850, 0.042900, 0.996450 X G, Y G, Z G	At T: 1540594787.125236713s
7	-0.039000, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540594787.134489688s
7	-0.044850, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540594788.162118261s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594788.172106259s
7	-0.039000, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594788.182094257s
7	-0.040950, 0.042900, 0.963300 X G, Y G, Z G	At T: 1540594788.192082255s
7	-0.044850, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594788.202070253s
7	-0.040950, 0.046800, 0.992550 X G, Y G, Z G	At T: 1540594788.212058251s
7	-0.046800, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594788.222046249s
7	-0.040950, 0.040950, 0.982800 X G, Y G, Z G	At T: 1540594788.232034247s
7	-0.039000, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594788.242022245s
7	-0.044850, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594788.252010243s
7	-0.037050, 0.046800, 0.992550 X G, Y G, Z G	At T: 1540594788.261998241s
7	-0.046800, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594788.271986239s
7	-0.039000, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594788.281974237s
7	-0.042900, 0.040950, 0.984750 X G, Y G, Z G	At T: 1540594788.291962235s
7	-0.042900, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594788.301950233s
7	-0.044850, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594788.311938231s
7	-0.042900, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540594788.321926229s
7	-0.040950, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540594788.331914227s
7	-0.046800, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594788.341902225s
7	-0.037050, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594788.351890223s
7	-0.042900, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540594788.361878221s
7	-0.040950, 0.042900, 0.996450 X G, Y G, Z G	At T: 1540594788.371866219s
7	-0.042900, 0.046800, 0.963300 X G, Y G, Z G	At T: 1540594788.381854217s
7	-0.048750, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594788.391842215s
7	-0.037050, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594789.394424702s
7	-0.044850, 0.040950, 0.982800 X G, Y G, Z G	At T: 1540594789.404520303s
7	-0.042900, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594789.414615904s
7	-0.040950, 0.044850, 0.996450 X G, Y G, Z G	At T: 1540594789.424711505s
7	-0.044850, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540594789.434807106s
7	-0.039000, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594789.444902707s
7	-0.046800, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594789.454998308s
7	-0.035100, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594789.465093909s
7	-0.046800, 0.040950, 0.980850 X G, Y G, Z G	At T: 1540594789.475189510s
7	-0.039000, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594789.485285111s
7	-0.042900, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540594789.495380712s
7	-0.037050, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594789.505476313s
7	-0.046800, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594789.515571914s
7	-0.040950, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540594789.525667515s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594789.535763116s
7	-0.037050, 0.046800, 0.990600 X G, Y G, Z G	At T: 1540594789.545858717s
7	-0.039000, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594789.555954318s
7	-0.040950, 0.044850, 0.969150 X G, Y G, Z G	At T: 1540594789.566049919s
7	-0.040950, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540594789.576145520s
7	-0.040950, 0.048750, 0.990600 X G, Y G, Z G	At T: 1540594789.586241121s
7	-0.042900, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594789.596336722s
7	-0.039000, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540594789.606432323s
7	-0.040950, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540594789.616527924s
7	-0.040950, 0.044850, 0.980850 X G, Y G, Z G	At T: 1540594790.628311901s
7	-0.042900, 0.044850, 0.980850 X G, Y G, Z G	At T: 1540594790.638071213s
7	-0.044850, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594790.647830525s
7	-0.042900, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594790.657589837s
7	-0.042900, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540594790.667349149s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594790.677108461s
7	-0.046800, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540594790.686867773s
7	-0.044850, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594790.696627085s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594790.706386397s
7	-0.042900, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594790.716145709s
7	-0.044850, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594790.725905021s
7	-0.042900, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594790.735664333s
7	-0.040950, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594790.745423645s
7	-0.044850, 0.040950, 0.961350 X G, Y G, Z G	At T: 1540594790.755182957s
7	-0.046800, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594790.764942269s
7	-0.040950, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594790.774701581s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594790.784460893s
7	-0.039000, 0.042900, 0.998400 X G, Y G, Z G	At T: 1540594790.794220205s
7	-0.046800, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540594790.803979517s
7	-0.040950, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594790.813738829s
7	-0.039000, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594790.823498141s
7	-0.042900, 0.037050, 0.990600 X G, Y G, Z G	At T: 1540594790.833257453s
7	-0.044850, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594790.843016765s
7	-0.040950, 0.042900, 0.980850 X G, Y G, Z G	At T: 1540594790.852776077s
7	-0.042900, 0.031200, 0.980850 X G, Y G, Z G	At T: 1540594791.862022182s
7	-0.046800, 0.044850, 0.982800 X G, Y G, Z G	At T: 1540594791.871760965s
7	-0.040950, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540594791.881499748s
7	-0.042900, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594791.891238531s
7	-0.044850, 0.046800, 0.994500 X G, Y G, Z G	At T: 1540594791.900977314s
7	-0.040950, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540594791.910716097s
7	-0.042900, 0.037050, 0.990600 X G, Y G, Z G	At T: 1540594791.920454880s
7	-0.037050, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594791.930193663s
7	-0.044850, 0.039000, 0.973050 X G, Y G, Z G	At T: 1540594791.939932446s
7	-0.044850, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594791.949671229s
7	-0.044850, 0.037050, 0.986700 X G, Y G, Z G	At T: 1540594791.959410012s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594791.969148795s
7	-0.039000, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594791.978887578s
7	-0.039000, 0.044850, 0.982800 X G, Y G, Z G	At T: 1540594791.988626361s
7	-0.042900, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594791.998365144s
7	-0.044850, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594792.008103927s
7	-0.044850, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594792.017842710s
7	-0.040950, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594792.027581493s
7	-0.042900, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540594792.037320276s
7	-0.039000, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594792.047059059s
7	-0.040950, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594792.056797842s
7	-0.044850, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594792.066536625s
7	-0.039000, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594792.076275408s
7	-0.046800, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594792.086014191s
7	-0.042900, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540594793.112302813s
7	-0.040950, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540594793.122703589s
7	-0.040950, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594793.133104365s
7	-0.046800, 0.044850, 0.980850 X G, Y G, Z G	At T: 1540594793.143505141s
7	-0.046800, 0.033150, 0.994500 X G, Y G, Z G	At T: 1540594793.153905917s
7	-0.042900, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594793.164306693s
7	-0.039000, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594793.174707469s
7	-0.042900, 0.044850, 0.996450 X G, Y G, Z G	At T: 1540594793.185108245s
7	-0.040950, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594793.195509021s
7	-0.044850, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540594793.205909797s
7	-0.044850, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594793.216310573s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594793.226711349s
7	-0.040950, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594793.237112125s
7	-0.040950, 0.044850, 0.978900 X G, Y G, Z G	At T: 1540594793.247512901s
7	-0.042900, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594793.257913677s
7	-0.039000, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594793.268314453s
7	-0.044850, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540594793.278715229s
7	-0.039000, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594793.289116005s
7	-0.040950, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594793.299516781s
7	-0.046800, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594793.309917557s
7	-0.039000, 0.046800, 0.992550 X G, Y G, Z G	At T: 1540594793.320318333s
7	-0.044850, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594793.330719109s
7	-0.042900, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540594793.341119885s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594793.351520661s
7	-0.039000, 0.044850, 0.998400 X G, Y G, Z G	At T: 1540594794.339802368s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594794.349318381s
7	-0.040950, 0.044850, 0.984750 X G, Y G, Z G	At T: 1540594794.358834394s
7	-0.040950, 0.040950, 0.978900 X G, Y G, Z G	At T: 1540594794.368350407s
7	-0.039000, 0.048750, 0.990600 X G, Y G, Z G	At T: 1540594794.377866420s
7	-0.044850, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594794.387382433s
7	-0.039000, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540594794.396898446s
7	-0.044850, 0.035100, 0.992550 X G, Y G, Z G	At T: 1540594794.406414459s
7	-0.039000, 0.040950, 0.975000 X G, Y G, Z G	At T: 1540594794.415930472s
7	-0.040950, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594794.425446485s
7	-0.042900, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540594794.434962498s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594794.444478511s
7	-0.044850, 0.046800, 0.990600 X G, Y G, Z G	At T: 1540594794.453994524s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594794.463510537s
7	-0.042900, 0.039000, 0.990600 X G, Y G, Z G	At T: 1540594794.473026550s
7	-0.040950, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594794.482542563s
7	-0.040950, 0.046800, 0.984750 X G, Y G, Z G	At T: 1540594794.492058576s
7	-0.040950, 0.039000, 0.994500 X G, Y G, Z G	At T: 1540594794.501574589s
7	-0.040950, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594794.511090602s
7	-0.039000, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540594794.520606615s
7	-0.044850, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594794.530122628s
7	-0.037050, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540594794.539638641s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594794.549154654s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594794.558670667s
7	-0.037050, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594795.580103119s
7	-0.037050, 0.039000, 0.990600 X G, Y G, Z G	At T: 1540594795.590095789s
7	-0.046800, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594795.600088459s
7	-0.040950, 0.040950, 0.975000 X G, Y G, Z G	At T: 1540594795.610081129s
7	-0.042900, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540594795.620073799s
7	-0.044850, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594795.630066469s
7	-0.040950, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594795.640059139s
7	-0.046800, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594795.650051809s
7	-0.040950, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594795.660044479s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594795.670037149s
7	-0.042900, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594795.680029819s
7	-0.040950, 0.044850, 0.980850 X G, Y G, Z G	At T: 1540594795.690022489s
7	-0.039000, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594795.700015159s
7	-0.044850, 0.042900, 0.980850 X G, Y G, Z G	At T: 1540594795.710007829s
7	-0.042900, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594795.720000499s
7	-0.042900, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594795.729993169s
7	-0.039000, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594795.739985839s
7	-0.042900, 0.046800, 0.990600 X G, Y G, Z G	At T: 1540594795.749978509s
7	-0.046800, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594795.759971179s
7	-0.040950, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594795.769963849s
