ID	Data + units	Time
6	-0.144400, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.455334045s
6	-0.129200, 1.938000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.458566654s
6	-0.114000, -0.007600, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.461799263s
6	-0.144400, -0.007600, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.465031872s
6	-0.220400, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.468264481s
6	-0.380000, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.471497090s
6	-0.501600, 1.938000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.474729699s
6	-0.501600, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.477962308s
6	-0.364800, -0.007600, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.481194917s
6	-0.190000, -0.007600, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.484427526s
6	-0.136800, 1.938000, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.487660135s
6	-0.167200, 1.938000, -0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.490892744s
6	-0.205200, 1.938000, -0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.494125353s
6	-0.152000, 1.938000, -0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.497357962s
6	-0.053200, 1.938000, -0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.500590571s
6	0.091200, 0.000000, -0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.503823180s
6	0.159600, 0.000000, -0.372400 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.507055789s
6	0.174800, 0.000000, -0.592800 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.510288398s
6	0.136800, 0.000000, -0.585200 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.513521007s
6	-0.038000, 1.938000, -0.357200 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.516753616s
6	-0.212800, 1.938000, -0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.519986225s
6	-0.372400, -0.007600, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.523218834s
6	-0.342000, -0.007600, 0.212800 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.526451443s
6	-0.205200, 1.938000, 0.190000 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.529684052s
6	-0.060800, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.532916661s
6	0.045600, 0.000000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.536149270s
6	0.060800, 0.000000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.539381879s
6	0.030400, -1.945600, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.542614488s
6	-0.053200, -0.007600, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.545847097s
6	-0.136800, -0.007600, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.549079706s
6	-0.167200, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.552312315s
6	-0.159600, 1.938000, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.555544924s
6	-0.129200, 1.938000, 0.190000 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.558777533s
6	-0.152000, 1.938000, 0.205200 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.562010142s
6	-0.167200, 1.938000, 0.250800 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.565242751s
6	-0.159600, 1.938000, 0.266000 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.568475360s
6	-0.098800, 1.938000, 0.235600 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.571707969s
6	-0.076000, 1.938000, 0.190000 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.574940578s
6	-0.091200, 1.938000, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.578173187s
6	-0.121600, 1.938000, 0.190000 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.581405796s
6	-0.182400, 1.938000, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.584638405s
6	-0.182400, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.587871014s
6	-0.197600, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.591103623s
6	-0.190000, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.594336232s
6	-0.205200, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.597568841s
6	-0.197600, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.600801450s
6	-0.190000, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.604034059s
6	-0.190000, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595027.607266668s
6	-0.205200, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.623618528s
6	-0.212800, -0.007600, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.629472506s
6	-0.235600, -0.007600, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.635326484s
6	-0.258400, -0.007600, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.641180462s
6	-0.288800, -0.007600, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.647034440s
6	-0.311600, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.652888418s
6	-0.334400, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.658742396s
6	-0.364800, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.664596374s
6	-0.410400, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.670450352s
6	-0.440800, -0.007600, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.676304330s
6	-0.410400, -0.007600, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.682158308s
6	-0.296400, -0.007600, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.688012286s
6	-0.167200, -0.007600, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.693866264s
6	-0.038000, -0.007600, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.699720242s
6	0.007600, -1.945600, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.705574220s
6	-0.007600, -0.007600, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.711428198s
6	-0.053200, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.717282176s
6	-0.106400, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.723136154s
6	-0.121600, 1.938000, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.728990132s
6	-0.114000, 1.938000, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.734844110s
6	-0.068400, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.740698088s
6	-0.022800, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.746552066s
6	0.015200, 0.000000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.752406044s
6	0.030400, 0.000000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.758260022s
6	0.030400, 0.000000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.764114000s
6	-0.053200, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.769967978s
6	-0.159600, -0.007600, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.775821956s
6	-0.228000, -0.007600, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.781675934s
6	-0.182400, -0.007600, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.787529912s
6	-0.121600, -0.007600, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.793383890s
6	-0.106400, -0.007600, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.799237868s
6	-0.114000, -0.007600, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.805091846s
6	-0.106400, -0.007600, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.810945824s
6	-0.091200, -0.007600, 0.212800 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.816799802s
6	-0.060800, -0.007600, 0.258400 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.822653780s
6	-0.045600, 1.938000, 0.205200 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.828507758s
6	-0.106400, 1.938000, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.834361736s
6	-0.228000, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.840215714s
6	-0.281200, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.846069692s
6	-0.220400, 1.938000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.851923670s
6	-0.121600, -0.007600, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595028.857777648s
6	-0.106400, -0.007600, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.848460165s
6	-0.129200, -0.007600, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.851664270s
6	-0.174800, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.854868375s
6	-0.212800, 1.938000, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.858072480s
6	-0.296400, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.861276585s
6	-0.334400, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.864480690s
6	-0.273600, -0.007600, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.867684795s
6	-0.121600, -0.007600, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.870888900s
6	-0.007600, -0.007600, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.874093005s
6	-0.015200, 1.938000, -0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.877297110s
6	-0.121600, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.880501215s
6	-0.243200, 1.938000, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.883705320s
6	-0.296400, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.886909425s
6	-0.319200, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.890113530s
6	-0.296400, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.893317635s
6	-0.334400, -0.007600, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.896521740s
6	-0.372400, -0.007600, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.899725845s
6	-0.380000, -0.007600, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.902929950s
6	-0.326800, -0.007600, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.906134055s
6	-0.304000, -0.007600, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.909338160s
6	-0.380000, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.912542265s
6	-0.440800, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.915746370s
6	-0.448400, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.918950475s
6	-0.418000, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.922154580s
6	-0.380000, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.925358685s
6	-0.357200, -0.007600, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.928562790s
6	-0.311600, -0.007600, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.931766895s
6	-0.273600, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.934971000s
6	-0.212800, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.938175105s
6	-0.136800, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.941379210s
6	-0.053200, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.944583315s
6	-0.076000, -0.007600, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.947787420s
6	-0.152000, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.950991525s
6	-0.311600, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.954195630s
6	-0.410400, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.957399735s
6	-0.471200, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.960603840s
6	-0.463600, 1.938000, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.963807945s
6	-0.402800, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.967012050s
6	-0.311600, 1.938000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.970216155s
6	-0.228000, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.973420260s
6	-0.167200, 1.938000, -0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.976624365s
6	-0.136800, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.979828470s
6	-0.106400, 1.938000, -0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.983032575s
6	-0.091200, 1.938000, -0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.986236680s
6	-0.083600, 1.938000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.989440785s
6	-0.091200, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.992644890s
6	-0.076000, 1.938000, 0.212800 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.995848995s
6	-0.060800, 1.938000, 0.235600 X deg/s, Y deg/s, Z deg/s	At T: 1540595029.999053100s
6	-0.076000, -0.007600, 0.228000 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.002257205s
6	-0.159600, -0.007600, 0.174800 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.005461310s
6	-0.212800, -0.007600, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.008665415s
6	-0.258400, -0.007600, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.011869520s
6	-0.258400, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.015073625s
6	-0.266000, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.018277730s
6	-0.273600, 1.938000, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.021481835s
6	-0.296400, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.024685940s
6	-0.319200, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.027890045s
6	-0.311600, 1.938000, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.031094150s
6	-0.228000, 1.938000, -0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.034298255s
6	-0.076000, 1.938000, -0.250800 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.037502360s
6	-0.007600, 1.938000, -0.266000 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.040706465s
6	-0.068400, 1.938000, -0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.043910570s
6	-0.243200, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.047114675s
6	-0.387600, 1.938000, 0.212800 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.050318780s
6	-0.440800, 1.938000, 0.311600 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.053522885s
6	-0.395200, -0.007600, 0.311600 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.056726990s
6	-0.311600, -0.007600, 0.235600 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.059931095s
6	-0.212800, -0.007600, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.063135200s
6	-0.144400, -0.007600, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.066339305s
6	-0.144400, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.069543410s
6	-0.167200, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540595030.072747515s
6	-0.174800, 1.938000, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.086005576s
6	-0.144400, 1.938000, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.091737707s
6	-0.152000, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.097469838s
6	-0.243200, 1.938000, -0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.103201969s
6	-0.319200, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.108934100s
6	-0.364800, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.114666231s
6	-0.364800, 1.938000, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.120398362s
6	-0.357200, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.126130493s
6	-0.304000, -0.007600, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.131862624s
6	-0.258400, 1.938000, 0.220400 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.137594755s
6	-0.258400, 1.938000, 0.205200 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.143326886s
6	-0.281200, 1.938000, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.149059017s
6	-0.311600, 1.938000, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.154791148s
6	-0.372400, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.160523279s
6	-0.395200, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.166255410s
6	-0.372400, 1.938000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.171987541s
6	-0.288800, -0.007600, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.177719672s
6	-0.228000, -0.007600, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.183451803s
6	-0.258400, -0.007600, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.189183934s
6	-0.273600, -0.007600, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.194916065s
6	-0.281200, -0.007600, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.200648196s
6	-0.258400, -0.007600, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.206380327s
6	-0.281200, -0.007600, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.212112458s
6	-0.273600, -0.007600, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.217844589s
6	-0.190000, -0.007600, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.223576720s
6	-0.076000, -0.007600, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.229308851s
6	-0.022800, -0.007600, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.235040982s
6	-0.015200, -0.007600, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.240773113s
6	-0.038000, -0.007600, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.246505244s
6	-0.068400, -0.007600, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.252237375s
6	-0.152000, -0.007600, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.257969506s
6	-0.235600, -0.007600, 0.174800 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.263701637s
6	-0.357200, -0.007600, 0.205200 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.269433768s
6	-0.410400, -0.007600, 0.190000 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.275165899s
6	-0.364800, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.280898030s
6	-0.266000, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.286630161s
6	-0.212800, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.292362292s
6	-0.235600, 1.938000, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.298094423s
6	-0.281200, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.303826554s
6	-0.296400, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.309558685s
6	-0.334400, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540595031.315290816s
6	-0.334400, 1.938000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.308729627s
6	-0.364800, 1.938000, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.311902629s
6	-0.433200, 1.938000, 0.281200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.315075631s
6	-0.524400, -0.007600, 0.395200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.318248633s
6	-0.547200, -0.007600, 0.471200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.321421635s
6	-0.448400, -0.007600, 0.349600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.324594637s
6	-0.334400, -0.007600, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.327767639s
6	-0.243200, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.330940641s
6	-0.197600, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.334113643s
6	-0.197600, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.337286645s
6	-0.228000, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.340459647s
6	-0.250800, -0.007600, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.343632649s
6	-0.250800, -0.007600, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.346805651s
6	-0.220400, -0.007600, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.349978653s
6	-0.205200, -0.007600, -0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.353151655s
6	-0.220400, -0.007600, -0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.356324657s
6	-0.205200, -0.007600, -0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.359497659s
6	-0.152000, -0.007600, -0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.362670661s
6	-0.060800, -0.007600, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.365843663s
6	-0.022800, -0.007600, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.369016665s
6	-0.136800, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.372189667s
6	-0.273600, 1.938000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.375362669s
6	-0.440800, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.378535671s
6	-0.494000, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.381708673s
6	-0.463600, -0.007600, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.384881675s
6	-0.296400, -0.007600, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.388054677s
6	-0.098800, -0.007600, 0.174800 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.391227679s
6	0.053200, 0.000000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.394400681s
6	0.045600, 0.000000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.397573683s
6	-0.045600, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.400746685s
6	-0.205200, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.403919687s
6	-0.311600, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.407092689s
6	-0.349600, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.410265691s
6	-0.288800, 1.938000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.413438693s
6	-0.197600, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.416611695s
6	-0.136800, -0.007600, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.419784697s
6	-0.098800, -0.007600, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.422957699s
6	-0.106400, -0.007600, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.426130701s
6	-0.083600, -0.007600, -0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.429303703s
6	-0.091200, 1.938000, -0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.432476705s
6	-0.106400, 1.938000, -0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.435649707s
6	-0.152000, 1.938000, -0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.438822709s
6	-0.167200, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.441995711s
6	-0.205200, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.445168713s
6	-0.288800, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.448341715s
6	-0.349600, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.451514717s
6	-0.326800, 1.938000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.454687719s
6	-0.243200, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.457860721s
6	-0.174800, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.461033723s
6	-0.076000, -0.007600, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.464206725s
6	-0.022800, -0.007600, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.467379727s
6	-0.060800, -0.007600, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.470552729s
6	-0.212800, 1.938000, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.473725731s
6	-0.342000, 1.938000, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.476898733s
6	-0.349600, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.480071735s
6	-0.288800, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.483244737s
6	-0.197600, 1.938000, -0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.486417739s
6	-0.190000, 1.938000, -0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540595032.489590741s
